ethernetInput ethernetOutput mobileInput mobileOutput wifiInput wifiOutput sumInput sumOutput
0.0 0.0 0.526123046875 21.5515527344 0.0 0.0 0.526123046875 21.5515527344 
0.0 0.0 0.682939453125 28.1534277344 0.6546484375 29.8000390625 1.33758789063 57.9534667969 
0.0 0.0 0.538603515625 24.3198242188 1.37561523438 66.29015625 1.91421875 90.6099804687 
0.0 0.0 0.665771484375 27.589296875 1.50515625 66.2776367188 2.17092773437 93.8669335938 
0.0 0.0 0.679755859375 27.7420800781 1.48233398438 66.2917773437 2.16208984375 94.0338574219 
0.0 0.0 0.67068359375 27.6552148437 1.53248046875 66.2813769531 2.2031640625 93.9365917969 
0.0 0.0 0.64896484375 27.1089453125 1.4761328125 66.26953125 2.12509765625 93.3784765625 
0.0 0.0 0.678017578125 27.820703125 1.50419921875 66.2873535156 2.18221679688 94.1080566406 
EthernetUp EthernetUp EthernetUp EthernetUp EthernetUp EthernetUp EthernetUp EthernetUp 
0.3867578125 37.7184960937 0.517353515625 25.5662792969 1.06932617188 66.2804296875 1.9734375 129.565205078 
0.843447265625 86.6876660156 0.48390625 28.3069628906 0.8241796875 66.279296875 2.15153320313 181.273925781 
1.05403320312 87.2660546875 0.48267578125 28.0811132813 0.814052734375 66.2673730469 2.35076171875 181.614541016 
1.30740234375 80.7160058594 0.528896484375 28.0709375 1.04859375 66.2846386719 2.88489257813 175.071582031 
1.352265625 48.7642675781 0.743349609375 24.1074023437 1.01127929687 48.6304296875 3.10689453125 121.502099609 
1.04514648438 85.8981542969 0.4756640625 27.9748828125 0.859580078125 66.2733691406 2.380390625 180.14640625 
1.22309570313 81.8799511719 0.524619140625 28.2068066406 1.05765625 66.2855566406 2.80537109375 176.372314453 
2.20958984375 74.2762011719 0.59865234375 28.1995019531 1.24633789062 66.2800585937 4.05458007812 168.755761719 
2.909609375 73.5768554687 0.648671875 28.4489257813 1.43944335938 66.2802539062 4.99772460938 168.306035156 
3.24229492188 72.4108007813 0.608955078125 27.8982128906 1.4030859375 66.2900097656 5.2543359375 166.599023438 
1.7659375 51.7390234375 0.559345703125 25.530390625 1.59252929688 63.3714160156 3.9178125 140.640830078 
2.48948242188 55.0947265625 0.637451171875 26.8704394531 2.47453125 63.4452636719 5.60146484375 145.410429687 
1.08826171875 46.9871875 0.697763671875 23.6396582031 1.05571289062 43.5210351563 2.84173828125 114.147880859 
1.66831054687 78.0617480469 0.665244140625 28.4507714844 1.4752734375 66.2742285156 3.808828125 172.786748047 
1.68374023438 70.2638085937 0.833984375 27.5279492187 1.53189453125 66.2808398438 4.04961914063 164.072597656 
1.67580078125 71.3412011719 0.68423828125 28.2004785156 1.55364257813 66.1119921875 3.91368164062 165.653671875 
1.72193359375 77.7186914063 0.686142578125 28.2309863281 1.4594921875 66.4525683594 3.86756835937 172.402246094 
1.26328125 78.5872753906 0.597998046875 28.2999804688 1.17400390625 66.2758300781 3.03528320313 173.163085938 
0.811748046875 89.8809179687 0.464716796875 28.2990527344 0.688330078125 66.2760839844 1.96479492187 184.456054688 
0.90353515625 90.4647558594 0.469296875 28.2630273438 0.7518359375 66.2844628906 2.12466796875 185.012246094 
0.98525390625 90.0048535156 0.515546875 28.3904003906 0.787568359375 66.2855859375 2.28836914062 184.680839844 
0.89263671875 88.833671875 0.627314453125 28.4037011719 0.7725390625 66.2779980469 2.29249023437 183.515371094 
1.82984375 76.5799902344 0.76259765625 28.573671875 1.57201171875 66.2776953125 4.164453125 171.431357422 
1.06454101562 88.0908300781 0.5319140625 28.4052246094 0.900498046875 66.2776953125 2.496953125 182.77375 
0.86623046875 90.8530664062 0.5003515625 28.3461523437 0.728427734375 66.2549511719 2.09500976562 185.454169922 
EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest 
